항목 / 시점,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412,202501,202502,202503,202504,202505,202506,202507,202508,202509,202510,202511,202512
금괴_생산자물가지수(품목별),69.47,71.12,70.65,70.53,74.64,76.41,79.51,87.19,87.79,84.72,82.49,83.14,87.17,91.47,93.3,98.58,101.41,100.28,104.93,112.47,109.14,104.49,99.35,97.4,98.62,96.8,93.39,94.14,99.89,98.65,98.85,99.24,99.97,100.76,103.04,101.62,104.13,107.1,113.82,114.39,112.72,112.45,109.01,111.71,112.46,113.98,112.98,111.69,113.6,113.2,119.71,126.66,126.96,120.98,120.31,121.52,122.33,123.99,124.78,127.15,129.22,129.36,137.81,153.32,154.05,154.03,158.84,160.36,164.46,175.67,177.4,181.93,189.21,200.87,208.51,222.46,219.43,219.86,220.43,224.1,244.55,277.01,285.67,299.6
은괴_생산자물가지수(품목별),72.44,73.6,71.89,71.34,72.85,72.81,76.2,85.53,88.24,86.37,83.74,83.4,86.96,88.87,78.02,76.26,82.43,88.93,102.78,131.65,127.1,114.98,110.19,111.84,118.58,125.86,120.36,118.61,127.6,125.99,124.19,115.58,114.39,113.77,118.86,110.69,114.84,117.08,127.65,125.65,115.55,114.05,107.69,108.18,108.91,114.77,119.01,125.17,123.07,116.21,118.45,137.0,135.07,127.24,128.49,128.4,128.36,125.27,127.35,129.96,126.19,125.52,135.16,156.76,166.99,169.65,170.98,163.24,166.43,183.3,180.24,181.53,183.67,193.29,200.86,193.71,189.48,204.15,215.24,219.02,245.99,292.34,307.24,388.37
니켈괴_생산자물가지수(품목별),101.43,112.47,125.12,125.12,125.12,125.12,125.12,125.12,125.12,125.12,125.12,111.93,100.62,101.32,97.38,91.11,90.44,96.27,95.38,99.17,106.95,106.57,106.45,108.34,115.52,124.26,131.52,115.54,123.85,123.63,123.63,139.23,142.08,161.26,147.9,148.94,166.96,181.46,260.86,257.0,222.29,206.71,175.91,181.64,197.68,196.0,215.78,234.25,220.62,212.42,190.61,196.42,184.92,172.13,168.36,169.27,163.44,154.44,139.36,133.85,133.39,136.02,145.29,155.69,166.94,151.34,151.34,137.83,134.75,143.25,137.37,137.37,137.37,137.37,137.37,137.37,137.37,137.37,137.37,137.37,137.37,137.37,137.37,137.37
동봉_생산자물가지수(품목별),100.54,100.54,100.54,100.54,101.79,101.79,100.54,100.54,100.54,100.54,100.54,100.54,100.54,98.58,98.58,93.13,93.13,93.13,98.58,104.05,104.05,104.05,104.05,108.14,112.23,112.23,118.05,124.73,124.73,134.05,130.55,130.55,128.22,128.22,136.26,136.26,136.26,136.26,141.61,148.3,148.3,147.03,141.68,129.63,136.33,136.33,136.33,136.33,136.33,138.97,139.4,139.4,138.97,133.63,133.63,132.7,132.7,132.7,132.7,132.7,132.7,133.93,137.95,140.64,155.88,158.79,154.77,154.77,147.7,147.7,154.32,154.32,154.32,154.32,158.35,160.43,155.4,155.4,155.4,155.4,155.4,160.76,172.81,180.25
나동선_생산자물가지수(품목별),99.35,103.32,107.63,107.9,104.18,99.81,99.52,98.36,98.2,97.36,97.88,101.79,100.68,98.9,90.74,89.55,92.5,97.17,103.0,103.88,105.19,103.59,104.97,109.83,114.04,123.05,132.14,135.49,148.01,140.76,139.56,140.72,141.42,149.83,149.64,146.47,150.13,151.63,160.65,161.28,155.17,147.02,131.09,137.33,134.65,135.69,136.11,140.15,142.64,144.34,146.47,149.67,142.85,140.93,141.09,142.13,140.6,138.9,139.07,141.37,142.02,141.03,146.94,155.63,162.55,163.85,158.12,153.56,157.09,161.01,157.02,160.12,161.88,165.85,168.49,162.86,162.87,164.36,164.41,165.26,171.76,180.98,186.86,196.03
동판_생산자물가지수(품목별),96.33,96.74,100.41,102.3,102.03,99.7,97.77,98.03,97.49,97.05,96.12,96.53,99.32,97.67,94.22,90.48,90.41,93.98,100.08,105.05,106.47,108.65,106.05,107.62,114.96,117.87,122.88,126.49,130.69,131.78,138.27,138.39,139.3,143.34,146.7,145.79,145.53,149.01,152.83,157.22,155.14,149.6,140.38,130.94,136.64,139.02,140.04,140.27,141.0,142.57,142.57,145.88,144.04,138.88,138.36,138.81,139.82,138.77,136.78,137.34,139.07,139.83,141.67,148.31,156.32,157.54,154.7,152.91,148.4,151.29,159.36,157.54,159.05,163.04,168.44,170.19,163.84,164.39,165.54,165.43,166.69,174.71,186.51,190.32
동관_생산자물가지수(품목별),101.11,100.33,102.38,103.35,103.58,101.39,100.4,100.65,100.4,100.4,100.1,100.27,101.5,101.11,99.86,97.72,95.23,96.33,98.88,101.18,101.63,102.46,101.63,102.46,104.48,105.24,107.41,129.84,130.28,133.69,131.64,131.27,131.45,131.63,135.07,135.02,134.36,158.22,158.98,160.82,163.0,160.76,159.6,153.21,155.9,156.75,157.17,157.38,156.96,158.2,158.81,159.28,159.68,156.83,156.62,145.86,146.25,146.22,147.35,147.32,148.17,146.14,146.14,147.67,157.4,155.66,153.83,145.39,142.78,143.55,143.55,142.47,142.36,143.5,143.5,143.5,142.71,142.71,142.71,143.45,143.45,143.45,142.5,142.5
알루미늄섀시바_생산자물가지수(품목별),100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,102.84,102.84,102.84,102.78,102.78,102.78,107.43,107.43,107.43,125.03,125.03,125.03,125.03,125.03,125.03,134.42,134.42,134.42,134.42,134.42,134.42,135.52,135.52,135.52,135.52,135.52,135.52,135.52,135.52,135.52,135.52,135.52,135.52,135.52,135.52,135.52,135.52,135.52,135.52,135.52,135.52,135.52,135.52,135.52,135.52,135.52,135.52,136.02,139.61,140.52,141.43,136.63,135.98,136.4,137.53,137.3,138.22,141.64,141.43,142.05
알루미늄봉_생산자물가지수(품목별),106.82,105.66,105.66,105.66,103.68,103.51,103.01,103.01,103.01,103.01,103.01,103.59,103.29,103.29,102.12,99.27,97.99,99.0,97.8,97.8,97.9,99.09,100.32,102.14,104.54,105.29,104.61,107.67,107.67,109.93,109.93,112.15,115.83,119.01,121.65,121.36,121.36,131.59,142.64,148.51,147.82,141.5,137.02,129.66,127.44,127.31,124.74,129.08,127.98,126.82,127.98,130.23,130.65,127.38,123.8,122.05,123.17,125.01,123.89,125.01,125.01,125.01,125.01,130.42,132.59,134.71,134.65,136.7,136.09,137.94,137.84,142.97,143.56,147.97,148.05,143.1,143.01,143.81,143.24,143.37,143.68,147.39,152.23,154.74
알루미늄선_생산자물가지수(품목별),100.26,100.26,100.04,100.04,100.04,100.04,100.04,99.98,99.98,99.15,100.61,100.71,100.71,99.93,99.53,97.91,97.98,98.88,99.67,100.51,100.51,100.75,101.52,102.09,102.02,103.01,104.58,113.38,114.64,114.07,115.15,116.85,119.51,121.72,118.56,118.56,125.35,128.31,131.71,130.95,127.28,124.43,124.23,124.65,123.63,124.53,124.27,122.49,125.71,126.3,126.3,126.3,127.01,126.41,124.6,123.98,123.98,125.52,124.63,123.97,124.68,124.78,125.53,133.37,134.41,133.9,130.89,129.83,130.81,133.19,133.86,134.67,135.77,136.61,136.93,135.95,135.1,135.13,141.05,141.12,141.79,150.05,151.54,151.54
알루미늄판_생산자물가지수(품목별),104.23,101.58,101.7,102.4,103.18,102.82,102.81,104.15,104.15,103.84,101.99,103.04,102.77,101.9,100.57,99.39,94.34,94.61,97.27,99.24,101.63,101.9,102.01,104.4,107.05,107.08,110.27,115.52,118.36,122.07,123.25,124.66,130.72,139.84,142.12,137.4,141.17,146.11,149.99,154.77,146.07,134.12,124.33,120.58,122.54,117.95,118.57,118.01,114.94,114.76,114.48,113.12,114.26,112.0,106.55,104.85,106.27,107.4,109.47,107.12,106.61,108.59,108.87,112.36,122.17,124.68,123.95,118.69,115.35,118.69,121.74,127.84,131.45,135.6,138.09,136.93,124.54,123.26,121.21,125.21,125.53,127.7,130.82,132.51
알루미늄박_생산자물가지수(품목별),121.14,122.5,123.11,123.11,123.11,117.98,116.17,116.11,116.11,97.46,98.43,95.08,98.53,101.42,101.96,102.25,98.59,96.59,95.53,98.91,102.27,98.72,103.2,102.01,103.9,111.88,97.93,106.62,103.48,105.87,110.56,107.78,113.4,117.58,116.8,116.8,112.27,129.91,114.29,114.2,114.9,119.96,129.05,128.04,128.14,129.29,129.57,134.2,136.08,136.36,136.36,138.64,138.64,136.68,141.77,141.77,142.63,142.63,142.63,142.63,144.71,144.71,144.71,132.77,138.27,141.3,141.3,144.33,144.4,144.4,144.4,144.47,146.43,146.72,146.16,146.49,150.22,150.16,150.57,150.61,150.68,150.68,151.4,151.4
알루미늄관_생산자물가지수(품목별),105.72,105.72,105.72,105.72,105.72,105.72,103.28,103.28,103.12,103.13,102.85,102.85,102.95,102.16,101.38,100.21,98.86,98.86,98.86,98.86,98.86,98.86,100.08,100.08,100.66,103.82,104.6,107.18,107.91,108.64,109.85,117.66,118.9,121.09,127.58,127.58,129.22,130.4,132.3,132.55,143.49,142.32,140.95,140.55,140.55,139.53,134.09,133.33,133.33,133.33,133.33,133.33,133.33,132.94,132.22,129.12,129.49,129.49,131.65,131.21,131.64,130.86,130.86,133.94,141.17,141.51,142.51,152.26,152.74,152.54,154.01,157.6,158.21,160.96,161.37,165.59,165.31,161.76,162.26,166.76,167.18,164.25,164.36,167.99
세금선_생산자물가지수(품목별),69.25,71.22,71.24,71.37,73.74,77.33,80.34,87.21,87.16,85.29,82.87,83.9,87.34,91.67,93.4,97.95,100.92,100.4,105.35,111.37,109.66,104.59,99.79,97.57,98.63,97.06,93.95,94.88,99.8,99.46,99.45,99.71,100.4,101.12,103.62,101.91,104.44,105.66,109.01,109.2,108.59,112.74,109.82,112.24,112.9,111.92,113.56,112.03,113.7,113.52,119.64,126.52,126.78,120.94,120.25,121.55,122.38,123.94,124.64,126.8,128.94,129.94,137.21,152.19,153.1,152.95,157.63,158.89,162.72,173.58,175.28,179.9,186.77,197.96,205.39,218.27,215.54,215.97,216.15,219.96,239.57,254.32,258.28,265.39
동분말_생산자물가지수(품목별),96.62,96.62,96.62,96.62,96.62,96.62,96.62,96.62,95.14,95.14,95.14,95.14,95.14,96.62,95.61,91.95,92.47,94.95,97.29,99.38,107.63,107.83,107.36,113.78,118.42,123.72,134.01,140.24,146.16,148.64,144.26,143.96,142.79,147.74,155.67,154.86,155.46,162.11,167.27,171.95,161.55,153.06,141.34,142.8,148.26,148.97,149.74,150.04,155.17,156.87,158.04,158.73,155.89,151.33,150.33,152.82,152.92,150.43,149.02,151.75,153.04,153.95,157.56,171.6,181.52,180.19,176.15,168.09,167.76,173.15,172.3,173.03,174.59,178.31,184.99,181.92,177.55,177.39,177.3,177.46,181.3,191.79,200.28,211.2
텅스텐1차제품_생산자물가지수(품목별),,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,99.96,99.96,99.96,97.12,98.23,98.23,98.23,98.23,98.23,98.23,98.23,107.41,107.41,107.41,107.41,107.41,107.41,107.41,107.41,107.41,107.41,107.41,107.41,108.04,108.04,108.04,108.04,108.04,108.04,108.04,108.04,108.04,108.04,108.04,108.04,115.93,115.93,115.93,115.93,115.93,115.93,115.93,115.93,115.93,115.93,115.93,115.93,115.93,115.93,115.93,115.93,115.93,115.93,115.93,115.93,115.93,115.93,115.93,115.93
회주물(보통주철)_생산자물가지수(품목별),101.14,101.14,101.14,101.14,101.14,101.14,101.14,101.14,101.14,100.78,100.78,100.78,100.25,100.25,100.25,100.21,100.21,100.21,99.47,99.47,99.47,100.08,100.08,100.08,100.41,100.41,100.41,105.87,105.87,105.87,107.99,107.99,111.29,125.21,125.21,125.21,127.13,127.74,127.74,130.49,130.49,130.49,131.48,131.48,131.48,128.12,128.12,128.12,128.12,128.12,128.12,124.29,124.29,124.29,124.29,124.29,124.29,124.29,124.29,124.29,124.85,124.85,125.26,125.33,125.33,125.33,125.33,125.33,125.33,125.33,125.33,125.33,123.73,123.73,123.73,123.73,123.73,123.73,123.73,123.73,123.73,123.73,123.73,123.73
가단주물_생산자물가지수(품목별),101.47,101.47,101.47,101.47,101.47,101.48,101.48,101.48,101.48,99.32,99.32,99.32,100.67,100.67,100.67,99.8,99.8,99.8,99.77,99.77,99.77,99.77,99.77,99.77,100.31,100.31,100.31,102.26,102.26,102.26,102.26,102.26,105.92,110.81,110.81,110.81,129.31,129.31,129.32,138.16,138.16,138.16,136.29,136.29,136.29,133.79,133.79,133.79,133.79,133.79,133.79,130.53,130.53,130.53,137.67,137.67,137.67,139.07,139.07,139.07,136.43,136.43,136.43,135.94,135.94,135.94,135.61,135.61,135.61,133.81,133.81,133.81,133.81,133.81,133.81,135.94,135.94,135.94,135.94,135.94,135.94,137.41,137.41,137.41
구상흑연주물_생산자물가지수(품목별),101.37,101.32,101.37,101.11,101.2,101.11,101.01,101.01,100.79,100.29,100.21,100.35,99.75,99.58,99.46,99.25,99.64,99.77,99.07,99.45,99.45,100.2,102.19,102.19,102.63,103.6,103.6,105.24,105.24,105.24,108.19,111.89,112.36,115.56,115.56,115.56,117.88,119.39,119.91,121.91,121.91,121.37,122.06,120.99,122.06,118.21,118.21,118.21,118.21,118.21,118.21,118.95,118.27,118.27,118.27,118.27,117.71,116.09,116.09,116.09,116.09,116.09,114.46,114.46,114.46,114.46,114.46,112.82,112.82,111.14,111.14,111.14,111.14,111.14,112.45,111.14,111.14,111.14,111.14,111.14,111.14,111.14,111.14,111.14
보통강주물_생산자물가지수(품목별),94.64,98.56,98.56,98.56,98.56,98.56,98.56,98.56,98.56,98.56,98.56,98.56,98.56,98.56,98.56,102.3,102.3,102.3,99.57,99.57,99.57,99.57,99.57,99.57,99.57,99.57,99.57,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,100.18,100.18,100.18,100.83,100.83,100.83,100.86,100.86,100.86,102.77,102.77,102.77,102.77,102.77,102.77,102.77,102.77,102.77,102.77,102.77,102.77,102.24,102.24,102.24,102.24,102.24,102.24,102.48,102.48,102.48,102.65,102.65,102.65,103.14,103.14,103.14,103.14,103.14,103.14,101.17,101.17,101.17,104.83,104.83,104.83
알루미늄주물_생산자물가지수(품목별),103.07,103.07,103.07,102.53,102.53,102.53,98.41,97.39,97.39,97.8,97.8,97.8,102.44,102.44,102.44,102.44,102.44,102.44,96.9,96.9,96.9,96.9,98.89,98.89,111.17,111.17,111.17,122.01,122.01,122.01,126.67,126.67,126.67,152.9,152.9,152.9,144.14,144.14,144.14,162.15,162.15,162.15,146.14,146.14,146.14,146.61,146.61,146.61,145.19,145.19,145.19,141.55,141.55,141.55,137.59,137.59,137.59,138.31,138.31,138.31,138.9,138.9,138.9,146.17,146.75,151.19,160.09,160.09,160.09,145.21,145.21,145.21,156.65,161.08,160.15,160.97,158.22,158.22,157.6,157.6,157.19,157.19,157.96,157.96
동주물_생산자물가지수(품목별),100.97,101.24,103.22,103.22,104.15,102.13,101.44,101.68,100.82,100.0,98.88,98.74,99.23,99.37,97.96,93.95,91.76,93.34,98.04,102.16,105.8,106.47,105.42,106.51,108.6,118.93,122.33,130.01,134.66,137.62,141.23,143.18,144.21,148.11,155.38,155.35,154.51,162.86,164.85,170.45,168.04,160.67,149.24,138.8,144.77,144.32,144.13,146.21,147.13,146.62,146.62,148.87,149.19,147.0,147.47,145.52,145.05,144.56,144.82,144.76,145.61,147.34,148.89,165.76,173.97,171.69,167.01,165.52,163.01,164.26,168.14,168.54,169.87,171.98,175.87,177.24,175.0,176.83,177.59,178.55,179.87,187.7,196.55,207.05
건물용철문_생산자물가지수(품목별),101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,94.74,94.74,98.72,98.72,100.67,98.52,94.83,93.69,98.36,110.13,112.3,112.3,115.22,118.1,115.22,115.22,118.42,118.42,119.84,122.2,125.52,125.52,125.52,126.22,127.11,127.11,127.11,127.11,127.11,127.11,127.11,129.61,131.91,131.91,131.22,131.22,131.22,131.57,131.57,131.57,131.57,131.57,131.57,128.71,128.71,128.71,128.71,128.71,128.71,126.11,122.78,120.23,120.23,119.06,119.06,119.06,119.06,118.34,117.26,117.26,117.26,117.26,117.26,117.26
금속제창문_생산자물가지수(품목별),99.16,99.16,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,102.11,115.23,118.63,122.12,122.12,129.94,129.94,137.96,142.0,142.0,142.0,147.78,147.78,147.78,151.7,151.7,151.7,151.7,151.7,151.7,151.7,151.7,157.49,157.49,157.49,152.54,152.54,152.54,152.54,152.54,152.54,152.54,152.54,152.54,152.54,152.54,152.54,152.54,152.54,152.54,152.54,152.54,152.54,152.54,152.54,152.54,152.54,152.54,152.36,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0
건축용금속공작물_생산자물가지수(품목별),97.83,97.83,97.83,97.83,97.83,97.83,97.83,97.83,97.83,97.83,97.83,97.83,97.93,97.93,97.93,97.93,97.93,97.93,97.93,97.93,100.71,100.71,100.71,114.4,125.88,131.13,139.22,153.14,180.45,184.78,184.78,218.71,218.71,220.7,220.7,220.7,212.96,212.96,215.94,218.98,232.49,229.11,229.11,229.11,221.08,221.08,217.24,211.37,211.37,211.37,211.37,211.37,211.37,211.37,211.37,211.37,211.37,211.37,211.37,211.37,211.37,211.37,211.37,211.37,211.37,214.2,214.2,214.2,214.2,214.2,214.2,214.2,218.38,218.38,218.38,218.38,218.38,218.38,218.38,218.38,218.38,218.38,224.42,224.42
건축용판금제품_생산자물가지수(품목별),99.46,99.46,97.08,98.04,98.04,98.04,98.04,98.04,98.04,98.04,98.04,98.04,98.04,98.04,98.04,97.29,97.29,96.56,96.56,96.56,99.55,101.38,105.08,115.62,117.75,119.16,124.36,131.11,134.31,140.13,140.49,148.78,148.78,159.48,159.48,161.38,164.21,165.22,166.23,183.65,185.0,185.0,185.0,183.84,183.84,184.63,184.63,184.63,179.55,180.22,182.73,183.41,183.41,183.41,183.41,184.54,184.76,184.76,184.76,184.76,184.76,184.76,184.76,184.76,184.76,184.76,184.76,184.76,184.76,184.76,184.76,184.76,184.98,184.98,184.98,184.98,184.98,184.06,184.06,184.06,184.06,184.06,183.13,183.13
조립식건축물용금속패널_생산자물가지수(품목별),106.24,103.2,103.2,103.2,103.2,103.2,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,100.7,98.42,98.42,98.42,98.42,98.42,98.42,98.42,102.95,102.95,107.4,107.4,109.02,110.35,118.54,124.7,124.7,124.7,124.7,123.45,123.45,123.45,121.56,121.56,123.83,123.83,126.3,125.35,125.35,117.13,117.13,117.72,117.72,117.72,119.92,122.28,122.91,126.57,126.57,126.57,126.57,124.25,120.5,119.32,119.32,118.14,118.14,118.14,115.47,115.47,115.47,114.6,110.27,106.95,106.15,103.75,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.2,101.43,101.43,101.43,101.43,101.43,101.43
저장용금속탱크_생산자물가지수(품목별),96.67,96.67,96.67,98.26,98.26,98.26,98.26,98.26,98.26,99.86,99.86,99.86,99.86,99.86,99.86,99.86,99.86,99.86,99.86,99.86,99.86,99.86,99.86,101.5,101.5,101.5,101.5,102.5,107.39,109.15,109.15,109.15,109.15,112.67,112.67,112.67,112.67,116.31,120.07,120.07,120.07,139.68,139.68,139.68,139.68,139.68,139.68,137.81,139.68,139.68,139.68,139.04,139.04,139.04,139.04,139.04,132.6,133.91,134.54,136.35,136.35,136.35,136.35,136.35,136.35,136.35,136.35,136.35,136.35,136.35,136.35,136.35,136.35,136.35,140.75,140.75,140.75,140.75,140.75,140.75,140.75,140.75,140.75,140.75
압력용기_생산자물가지수(품목별),94.71,94.71,94.71,96.26,96.26,96.26,96.26,96.26,96.26,97.84,97.84,97.84,97.84,97.84,97.84,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,102.04,102.04,105.12,109.21,110.18,121.56,124.08,124.08,122.18,122.74,130.2,131.94,131.94,131.94,136.56,140.53,140.53,146.5,146.93,146.93,151.4,151.4,151.4,151.4,151.4,151.4,151.4,152.08,152.08,156.31,156.9,156.9,156.9,156.9,156.59,154.79,154.79,154.79,154.79,154.79,154.79,154.79,152.96,152.96,152.96,152.96,152.96,152.96,152.96,152.96,152.96,160.68,160.68,160.68,159.67,158.63,158.63,158.63,156.49,156.49,156.49
방열기_생산자물가지수(품목별),100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,111.09,111.09,111.09,111.09,111.09,111.09,139.72,139.72,139.72,139.72,139.72,139.72,139.72,139.72,139.72,139.72,139.72,139.72,139.72,139.72,139.72,139.72,139.72,139.72,139.72,139.72,141.52,141.52,141.52,141.52,141.52,141.52,154.92,154.92,154.92,154.92,154.92,154.92,154.92,154.92,154.92,154.92,154.92,154.92,154.92,154.92,154.92,154.92,154.92,154.92,172.27
증기발생보일러_생산자물가지수(품목별),90.76,90.76,90.76,90.76,90.24,90.24,90.24,90.24,90.24,90.24,90.24,102.73,102.73,102.73,99.45,99.45,99.45,99.45,99.45,99.45,99.45,99.45,99.45,99.45,99.45,99.45,100.05,100.05,100.05,103.2,103.2,103.2,103.2,103.2,104.65,104.65,104.65,117.7,117.7,117.7,116.85,121.15,121.15,118.02,118.02,118.02,123.55,123.55,123.55,133.63,133.63,133.63,126.08,126.08,126.08,135.48,135.48,135.48,122.86,122.86,122.86,114.68,114.68,114.68,116.51,116.51,114.11,114.86,114.86,114.86,111.13,111.13,111.13,114.8,114.8,114.8,110.37,110.37,105.27,121.93,121.93,121.93,121.93,121.93
보통강단조물_생산자물가지수(품목별),96.29,98.33,98.33,98.33,100.37,100.69,100.13,100.4,100.82,100.33,100.09,100.09,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.96,101.96,106.2,106.2,106.2,107.94,107.94,107.94,107.94,107.94,107.94,107.94,108.54,109.15,109.15,109.15,109.45,109.45,109.45,109.45,109.45,106.62,106.62,106.62,106.62,106.62,106.62,106.62,106.62,106.62,106.62,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.93,103.93,103.93,103.93,103.93,103.93,107.27,107.27,107.27,107.27,106.57,106.57,106.57,105.87,105.87,105.87,106.01,106.01
특수강단조물_생산자물가지수(품목별),90.99,96.91,96.91,96.91,97.48,99.43,99.82,97.28,97.96,100.21,98.46,98.46,98.42,98.42,98.42,98.42,98.42,98.42,98.42,100.08,102.74,102.74,102.74,102.74,102.74,102.74,106.82,106.82,115.65,115.65,115.65,115.65,115.65,115.65,115.65,115.65,115.65,115.65,117.96,117.96,117.96,117.96,117.96,117.96,117.96,117.96,117.96,114.92,114.92,114.92,114.92,114.92,114.92,114.92,114.92,114.92,114.92,114.92,114.92,114.92,114.92,118.06,118.06,118.11,118.11,118.11,119.02,119.02,121.14,120.28,119.69,119.1,120.28,120.85,121.14,120.83,117.64,119.67,118.83,118.08,118.08,116.92,117.08,117.08
분말야금제품_생산자물가지수(품목별),100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,109.77,109.77,109.77,115.86,115.86,115.86,115.86,115.86,115.86,127.04,127.04,127.04,132.07,132.07,132.07,132.07,132.07,132.07,132.07,132.07,132.07,132.07,132.07,132.07,132.07,132.07,132.07,132.07,132.07,132.07,132.07,132.07,132.07,132.07,132.07,132.07,127.63,127.63,127.63,127.63,127.63,127.63,127.63,127.63,127.63,127.63,127.63,127.63,127.63,127.63,127.63,127.63,127.63,127.63
자동차용프레스가공품_생산자물가지수(품목별),104.4,104.62,104.62,104.62,104.62,104.62,104.62,104.62,104.62,104.62,104.62,104.62,104.62,104.62,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.08,101.95,101.95,101.95,106.42,106.42,106.42,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,110.22,110.22,110.22,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,111.16,111.16,111.16,111.25,111.25,111.25,110.37,110.37,110.37,110.37,110.37,110.37,110.29,110.29,110.29
알루미늄제주방용품_생산자물가지수(품목별),100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.35,100.35,100.35,100.35,100.35,100.01,100.01,100.41,100.1,99.34,98.07,98.07,98.2,100.83,101.06,101.06,101.06,101.06,100.78,102.24,106.58,107.0,108.14,109.76,109.76,110.66,110.78,110.84,109.82,111.08,111.45,110.98,111.19,111.55,110.97,110.66,110.66,111.11,112.3,114.07,114.07,114.93,112.01,111.38,111.33,111.91,111.89,110.44,111.22,111.68,112.74,113.52,113.52,113.55,113.2,113.2,113.2,113.36,113.36,113.36,113.36,113.36,113.36,113.36,113.36,113.36,113.36,113.36,113.36,113.36,113.36
스테인리스주방용품_생산자물가지수(품목별),100.14,100.14,100.14,100.14,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.13,101.13,101.13,101.13,101.13,101.13,101.13,102.75,105.17,105.17,105.17,107.4,107.4,107.93,112.61,112.61,113.54,113.54,113.54,116.74,118.06,118.06,118.06,118.06,118.06,118.06,118.06,118.06,118.06,118.06,118.06,118.06,118.06,118.06,119.03,119.03,119.03,119.03,119.03,119.03,120.38,120.38,120.38,120.38,120.38,120.38,120.38,120.38,120.38,120.38,120.38,120.38,120.38,120.38,120.38,120.38,120.38,120.38,120.38,120.38
싱크상판_생산자물가지수(품목별),89.94,90.74,90.74,90.74,90.74,90.74,90.74,90.74,90.74,90.74,90.74,90.74,90.74,90.74,90.74,90.74,90.74,90.74,90.74,90.74,90.74,90.74,132.01,160.58,160.58,160.58,160.58,164.71,164.71,164.71,164.71,164.71,164.71,164.71,164.71,164.71,164.71,164.71,164.71,164.71,164.71,164.71,167.87,167.87,167.87,167.87,167.87,167.87,170.04,170.04,170.04,170.04,170.04,170.04,170.04,170.04,170.04,172.12,172.12,172.12,172.12,172.12,172.12,172.12,172.12,172.12,172.12,172.12,172.12,172.12,172.12,172.12,172.12,172.12,172.12,172.12,172.12,172.12,172.12,172.12,172.12,172.12,172.12,172.12
